uri	entity_id
http://dbpedia.org/resource/Category:1989_children's_books	4429
http://dbpedia.org/resource/Category:1989_comics_debuts	4430
http://dbpedia.org/resource/Category:1989_debut_novels	4431
http://dbpedia.org/resource/Category:1989_fantasy_novels	4432
http://dbpedia.org/resource/Category:1989_films	4433
http://dbpedia.org/resource/Category:1989_graphic_novels	4434
http://dbpedia.org/resource/Category:1989_non-fiction_books	4435
http://dbpedia.org/resource/Category:1989_novels	4436
http://dbpedia.org/resource/Category:1990_American_novels	4437
http://dbpedia.org/resource/Category:1990_British_novels	4438
http://dbpedia.org/resource/Category:1990_Canadian_novels	4439
http://dbpedia.org/resource/Category:1990_children's_books	4440
http://dbpedia.org/resource/Category:1990_comics_debuts	4441
http://dbpedia.org/resource/Category:1990_debut_novels	4442
http://dbpedia.org/resource/Category:1990_fantasy_novels	4443
http://dbpedia.org/resource/Category:1990_manga	4444
http://dbpedia.org/resource/Category:1990_non-fiction_books	4445
http://dbpedia.org/resource/Category:1990_novels	4446
http://dbpedia.org/resource/Category:1990_science_fiction_novels	4447
http://dbpedia.org/resource/Category:1990_short_story_collections	4448
http://dbpedia.org/resource/Category:1990s_American_films	4449
http://dbpedia.org/resource/Category:1990s_English-language_films	4450
http://dbpedia.org/resource/Category:1990s_LGBT_literature	4451
http://dbpedia.org/resource/Category:1990s_LGBT_novels	4452
http://dbpedia.org/resource/Category:1990s_biographical_drama_films	4453
http://dbpedia.org/resource/Category:1990s_coming-of-age_drama_films	4454
http://dbpedia.org/resource/Category:1990s_fantasy_novels	4455
http://dbpedia.org/resource/Category:1990s_horror_novels	4456
http://dbpedia.org/resource/Category:1990s_monster_movies	4457
http://dbpedia.org/resource/Category:1990s_science_fiction_adventure_films	4458
http://dbpedia.org/resource/Category:1990s_science_fiction_novels	4459
http://dbpedia.org/resource/Category:1990s_science_fiction_works	4460
http://dbpedia.org/resource/Category:1990s_toys	4461
http://dbpedia.org/resource/Category:1991_American_novels	4462
http://dbpedia.org/resource/Category:1991_British_novels	4463
http://dbpedia.org/resource/Category:1991_French_novels	4464
http://dbpedia.org/resource/Category:1991_Indian_novels	4465
http://dbpedia.org/resource/Category:1991_Perfect_Storm	4466
http://dbpedia.org/resource/Category:1991_children's_books	4467
http://dbpedia.org/resource/Category:1991_comics_debuts	4468
http://dbpedia.org/resource/Category:1991_debut_novels	4469
http://dbpedia.org/resource/Category:1991_fantasy_novels	4470
http://dbpedia.org/resource/Category:1991_manga	4471
http://dbpedia.org/resource/Category:1991_non-fiction_books	4472
http://dbpedia.org/resource/Category:1991_novels	4473
http://dbpedia.org/resource/Category:1991_science_fiction_novels	4474
http://dbpedia.org/resource/Category:1992_American_novels	4475
http://dbpedia.org/resource/Category:1992_British_novels	4476
http://dbpedia.org/resource/Category:1992_Japanese_television_series_debuts	4477
http://dbpedia.org/resource/Category:1992_anime_television_series_debuts	4478
http://dbpedia.org/resource/Category:1992_children's_books	4479
http://dbpedia.org/resource/Category:1992_debut_novels	4480
http://dbpedia.org/resource/Category:1992_fantasy_novels	4481
http://dbpedia.org/resource/Category:1992_in_religion	4482
http://dbpedia.org/resource/Category:1992_in_the_United_States	4483
http://dbpedia.org/resource/Category:1992_non-fiction_books	4484
http://dbpedia.org/resource/Category:1992_novels	4485
http://dbpedia.org/resource/Category:1992_science_fiction_novels	4486
http://dbpedia.org/resource/Category:1992_short_story_collections	4487
http://dbpedia.org/resource/Category:1992_speculative_fiction_novels	4488
http://dbpedia.org/resource/Category:1993_American_novels	4489
http://dbpedia.org/resource/Category:1993_Australian_novels	4490
http://dbpedia.org/resource/Category:1993_British_novels	4491
http://dbpedia.org/resource/Category:1993_Canadian_novels	4492
http://dbpedia.org/resource/Category:1993_Indian_novels	4493
http://dbpedia.org/resource/Category:1993_books	4494
http://dbpedia.org/resource/Category:1993_children's_books	4495
http://dbpedia.org/resource/Category:1993_debut_novels	4496
http://dbpedia.org/resource/Category:1993_drama_films	4497
http://dbpedia.org/resource/Category:1993_establishments_in_Connecticut	4498
http://dbpedia.org/resource/Category:1993_fantasy_novels	4499
http://dbpedia.org/resource/Category:1993_films	4500
http://dbpedia.org/resource/Category:1993_in_Scotland	4501
http://dbpedia.org/resource/Category:1993_non-fiction_books	4502
http://dbpedia.org/resource/Category:1993_novels	4503
http://dbpedia.org/resource/Category:1993_science_fiction_novels	4504
http://dbpedia.org/resource/Category:1993_short_story_collections	4505
http://dbpedia.org/resource/Category:1993_television_films	4506
http://dbpedia.org/resource/Category:1994_American_novels	4507
http://dbpedia.org/resource/Category:1994_Australian_novels	4508
http://dbpedia.org/resource/Category:1994_British_novels	4509
http://dbpedia.org/resource/Category:1994_Japanese_novels	4510
http://dbpedia.org/resource/Category:1994_Japanese_television_series_endings	4511
http://dbpedia.org/resource/Category:1994_anime_OVAs	4512
http://dbpedia.org/resource/Category:1994_children's_books	4513
http://dbpedia.org/resource/Category:1994_debut_novels	4514
http://dbpedia.org/resource/Category:1994_fantasy_novels	4515
http://dbpedia.org/resource/Category:1994_manga	4516
http://dbpedia.org/resource/Category:1994_non-fiction_books	4517
http://dbpedia.org/resource/Category:1994_science_fiction_novels	4518
http://dbpedia.org/resource/Category:1994_short_story_collections	4519
http://dbpedia.org/resource/Category:1995_American_novels	4520
http://dbpedia.org/resource/Category:1995_Australian_novels	4521
http://dbpedia.org/resource/Category:1995_British_novels	4522
http://dbpedia.org/resource/Category:1995_Canadian_novels	4523
http://dbpedia.org/resource/Category:1995_Japanese_novels	4524
http://dbpedia.org/resource/Category:1995_anime_OVAs	4525
http://dbpedia.org/resource/Category:1995_books	4526
http://dbpedia.org/resource/Category:1995_comics_debuts	4527
http://dbpedia.org/resource/Category:1995_comics_endings	4528
http://dbpedia.org/resource/Category:1995_debut_novels	4529
http://dbpedia.org/resource/Category:1995_fantasy_novels	4530
http://dbpedia.org/resource/Category:1995_in_the_environment	4531
http://dbpedia.org/resource/Category:1995_manga	4532
http://dbpedia.org/resource/Category:1995_non-fiction_books	4533
http://dbpedia.org/resource/Category:1995_novels	4534
http://dbpedia.org/resource/Category:1995_science_fiction_novels	4535
http://dbpedia.org/resource/Category:1996_American_novels	4536
http://dbpedia.org/resource/Category:1996_British_novels	4537
http://dbpedia.org/resource/Category:1996_Canadian_novels	4538
http://dbpedia.org/resource/Category:1996_Japanese_television_series_endings	4539
http://dbpedia.org/resource/Category:1996_books	4540
http://dbpedia.org/resource/Category:1996_children's_books	4541
http://dbpedia.org/resource/Category:1996_comics_debuts	4542
http://dbpedia.org/resource/Category:1996_debut_novels	4543
http://dbpedia.org/resource/Category:1996_fantasy_novels	4544
http://dbpedia.org/resource/Category:1996_films	4545
http://dbpedia.org/resource/Category:1996_graphic_novels	4546
http://dbpedia.org/resource/Category:1996_in_Christianity	4547
http://dbpedia.org/resource/Category:1996_manga	4548
http://dbpedia.org/resource/Category:1996_novels	4549
http://dbpedia.org/resource/Category:1996_plays	4550
http://dbpedia.org/resource/Category:1996_science_fiction_novels	4551
http://dbpedia.org/resource/Category:1996_television_films	4552
http://dbpedia.org/resource/Category:1997_American_novels	4553
http://dbpedia.org/resource/Category:1997_Australian_novels	4554
http://dbpedia.org/resource/Category:1997_British_novels	4555
http://dbpedia.org/resource/Category:1997_Canadian_novels	4556
http://dbpedia.org/resource/Category:1997_German_novels	4557
http://dbpedia.org/resource/Category:1997_Indian_novels	4558
http://dbpedia.org/resource/Category:1997_books	4559
http://dbpedia.org/resource/Category:1997_children's_books	4560
http://dbpedia.org/resource/Category:1997_comics_debuts	4561
http://dbpedia.org/resource/Category:1997_comics_endings	4562
http://dbpedia.org/resource/Category:1997_debut_novels	4563
http://dbpedia.org/resource/Category:1997_fantasy_novels	4564
http://dbpedia.org/resource/Category:1997_films	4565
http://dbpedia.org/resource/Category:1997_manga	4566
http://dbpedia.org/resource/Category:1997_non-fiction_books	4567
http://dbpedia.org/resource/Category:1997_novels	4568
http://dbpedia.org/resource/Category:1997_poetry_books	4569
http://dbpedia.org/resource/Category:1997_science_fiction_novels	4570
http://dbpedia.org/resource/Category:1998_American_novels	4571
http://dbpedia.org/resource/Category:1998_Australian_novels	4572
http://dbpedia.org/resource/Category:1998_British_novels	4573
http://dbpedia.org/resource/Category:1998_Canadian_novels	4574
http://dbpedia.org/resource/Category:1998_Japanese_television_series_debuts	4575
http://dbpedia.org/resource/Category:1998_Japanese_television_series_endings	4576
http://dbpedia.org/resource/Category:1998_anime_television_series_debuts	4577
http://dbpedia.org/resource/Category:1998_children's_books	4578
http://dbpedia.org/resource/Category:1998_comics_debuts	4579
http://dbpedia.org/resource/Category:1998_comics_endings	4580
http://dbpedia.org/resource/Category:1998_debut_novels	4581
http://dbpedia.org/resource/Category:1998_fantasy_novels	4582
http://dbpedia.org/resource/Category:1998_manga	4583
http://dbpedia.org/resource/Category:1998_non-fiction_books	4584
http://dbpedia.org/resource/Category:1998_novels	4585
http://dbpedia.org/resource/Category:1999_American_novels	4586
http://dbpedia.org/resource/Category:1999_Australian_novels	4587
http://dbpedia.org/resource/Category:1999_British_novels	4588
http://dbpedia.org/resource/Category:1999_Canadian_novels	4589
http://dbpedia.org/resource/Category:1999_Chinese_novels	4590
http://dbpedia.org/resource/Category:1999_Japanese_novels	4591
http://dbpedia.org/resource/Category:1999_Japanese_television_series_endings	4592
http://dbpedia.org/resource/Category:1999_anime_OVAs	4593
http://dbpedia.org/resource/Category:1999_anime_television_series_debuts	4594
http://dbpedia.org/resource/Category:1999_children's_books	4595
http://dbpedia.org/resource/Category:1999_comics_debuts	4596
http://dbpedia.org/resource/Category:1999_debut_novels	4597
http://dbpedia.org/resource/Category:1999_drama_films	4598
http://dbpedia.org/resource/Category:1999_fantasy_novels	4599
http://dbpedia.org/resource/Category:1999_fiction_books	4600
http://dbpedia.org/resource/Category:1999_films	4601
http://dbpedia.org/resource/Category:1999_in_Christianity	4602
http://dbpedia.org/resource/Category:1999_in_the_United_States	4603
http://dbpedia.org/resource/Category:1999_manga	4604
http://dbpedia.org/resource/Category:1999_non-fiction_books	4605
http://dbpedia.org/resource/Category:1999_science_fiction_novels	4606
http://dbpedia.org/resource/Category:1999_short_story_collections	4607
http://dbpedia.org/resource/Category:19th-century_Austrian_novels	4608
http://dbpedia.org/resource/Category:19th-century_British_children's_literature	4609
http://dbpedia.org/resource/Category:19th-century_Christian_texts	4610
http://dbpedia.org/resource/Category:19th-century_Irish_novels	4611
http://dbpedia.org/resource/Category:19th-century_Norwegian_novels	4612
http://dbpedia.org/resource/Category:1st-century_BC_Latin_books	4613
http://dbpedia.org/resource/Category:1st-century_BC_books	4614
http://dbpedia.org/resource/Category:1st-century_Christian_texts	4615
http://dbpedia.org/resource/Category:1st-century_Latin_books	4616
http://dbpedia.org/resource/Category:1st-millennium_BC_books	4617
http://dbpedia.org/resource/Category:2.5D_musicals	4618
http://dbpedia.org/resource/Category:2000_AD_comic_strips	4619
http://dbpedia.org/resource/Category:2000_American_novels	4620
http://dbpedia.org/resource/Category:2000_British_novels	4621
http://dbpedia.org/resource/Category:2000_Canadian_novels	4622
http://dbpedia.org/resource/Category:2000_French_novels	4623
http://dbpedia.org/resource/Category:2000_German_novels	4624
http://dbpedia.org/resource/Category:2000_Indian_novels	4625
http://dbpedia.org/resource/Category:2000_Irish_novels	4626
http://dbpedia.org/resource/Category:2000_Japanese_television_series_endings	4627
http://dbpedia.org/resource/Category:2000_anime_ONAs	4628
http://dbpedia.org/resource/Category:2000_anime_OVAs	4629
http://dbpedia.org/resource/Category:2000_anime_television_series_debuts	4630
http://dbpedia.org/resource/Category:2000_children's_books	4631
http://dbpedia.org/resource/Category:2000_comics_debuts	4632
http://dbpedia.org/resource/Category:2000_comics_endings	4633
http://dbpedia.org/resource/Category:2000_debut_novels	4634
http://dbpedia.org/resource/Category:2000_disestablishments_in_the_United_States	4635
http://dbpedia.org/resource/Category:2000_fantasy_novels	4636
http://dbpedia.org/resource/Category:2000_graphic_novels	4637
http://dbpedia.org/resource/Category:2000_manga	4638
http://dbpedia.org/resource/Category:2000_non-fiction_books	4639
http://dbpedia.org/resource/Category:2000_novels	4640
http://dbpedia.org/resource/Category:2000_science_fiction_novels	4641
http://dbpedia.org/resource/Category:2000_short_story_collections	4642
http://dbpedia.org/resource/Category:2000s_American_LGBT-related_drama_television_series	4643
http://dbpedia.org/resource/Category:2000s_American_animated_television_series	4644
http://dbpedia.org/resource/Category:2000s_American_drama_television_series	4645
http://dbpedia.org/resource/Category:2000s_American_films	4646
http://dbpedia.org/resource/Category:2000s_American_high_school_television_series	4647
http://dbpedia.org/resource/Category:2000s_American_horror_television_series	4648
http://dbpedia.org/resource/Category:2000s_American_mystery_television_series	4649
http://dbpedia.org/resource/Category:2000s_American_romance_television_series	4650
http://dbpedia.org/resource/Category:2000s_American_supernatural_television_series	4651
http://dbpedia.org/resource/Category:2000s_American_teen_drama_television_series	4652
http://dbpedia.org/resource/Category:2000s_Canadian_animated_television_series	4653
http://dbpedia.org/resource/Category:2000s_English-language_films	4654
http://dbpedia.org/resource/Category:2000s_LGBT-related_drama_television_series	4655
http://dbpedia.org/resource/Category:2000s_LGBT_literature	4656
http://dbpedia.org/resource/Category:2000s_LGBT_novels	4657
http://dbpedia.org/resource/Category:2000s_animated_television_series	4658
http://dbpedia.org/resource/Category:2000s_economic_history	4659
http://dbpedia.org/resource/Category:2000s_fantasy_adventure_films	4660
http://dbpedia.org/resource/Category:2000s_fantasy_novels	4661
http://dbpedia.org/resource/Category:2000s_historical_drama_films	4662
http://dbpedia.org/resource/Category:2000s_horror_novels	4663
http://dbpedia.org/resource/Category:2000s_in_modern_Paganism	4664
http://dbpedia.org/resource/Category:2000s_novels	4665
http://dbpedia.org/resource/Category:2000s_science_fiction_novels	4666
http://dbpedia.org/resource/Category:2000s_toys	4667
http://dbpedia.org/resource/Category:2000s_webcomics	4668
http://dbpedia.org/resource/Category:2001_American_novels	4669
http://dbpedia.org/resource/Category:2001_American_television_series_debuts	4670
http://dbpedia.org/resource/Category:2001_Australian_novels	4671
http://dbpedia.org/resource/Category:2001_British_novels	4672
http://dbpedia.org/resource/Category:2001_Canadian_novels	4673
http://dbpedia.org/resource/Category:2001_Irish_novels	4674
http://dbpedia.org/resource/Category:2001_Japanese_television_series_endings	4675
http://dbpedia.org/resource/Category:2001_anime_OVAs	4676
http://dbpedia.org/resource/Category:2001_anime_films	4677
http://dbpedia.org/resource/Category:2001_anime_television_series_debuts	4678
http://dbpedia.org/resource/Category:2001_anthrax_attacks	4679
http://dbpedia.org/resource/Category:2001_books	4680
http://dbpedia.org/resource/Category:2001_children's_books	4681
http://dbpedia.org/resource/Category:2001_debut_novels	4682
http://dbpedia.org/resource/Category:2001_directorial_debut_films	4683
http://dbpedia.org/resource/Category:2001_fantasy_novels	4684
http://dbpedia.org/resource/Category:2001_films	4685
http://dbpedia.org/resource/Category:2001_graphic_novels	4686
http://dbpedia.org/resource/Category:2001_introductions	4687
http://dbpedia.org/resource/Category:2001_manga	4688
http://dbpedia.org/resource/Category:2001_non-fiction_books	4689
http://dbpedia.org/resource/Category:2001_novels	4690
http://dbpedia.org/resource/Category:2001_romantic_comedy_films	4691
http://dbpedia.org/resource/Category:2001_science_fiction_novels	4692
http://dbpedia.org/resource/Category:2001_video_games	4693
http://dbpedia.org/resource/Category:2002_American_novels	4694
http://dbpedia.org/resource/Category:2002_American_television_series_debuts	4695
http://dbpedia.org/resource/Category:2002_Australian_novels	4696
http://dbpedia.org/resource/Category:2002_British_novels	4697
http://dbpedia.org/resource/Category:2002_Canadian_novels	4698
http://dbpedia.org/resource/Category:2002_French_novels	4699
http://dbpedia.org/resource/Category:2002_Japanese_novels	4700
http://dbpedia.org/resource/Category:2002_Japanese_television_series_debuts	4701
http://dbpedia.org/resource/Category:2002_Japanese_television_series_endings	4702
http://dbpedia.org/resource/Category:2002_anime_OVAs	4703
http://dbpedia.org/resource/Category:2002_anime_television_series_debuts	4704
http://dbpedia.org/resource/Category:2002_anthologies	4705
http://dbpedia.org/resource/Category:2002_books	4706
http://dbpedia.org/resource/Category:2002_children's_books	4707
http://dbpedia.org/resource/Category:2002_comics_debuts	4708
http://dbpedia.org/resource/Category:2002_debut_novels	4709
http://dbpedia.org/resource/Category:2002_fantasy_novels	4710
http://dbpedia.org/resource/Category:2002_graphic_novels	4711
http://dbpedia.org/resource/Category:2002_manga	4712
http://dbpedia.org/resource/Category:2002_non-fiction_books	4713
http://dbpedia.org/resource/Category:2002_novels	4714
http://dbpedia.org/resource/Category:2002_plays	4715
http://dbpedia.org/resource/Category:2002_science_fiction_novels	4716
http://dbpedia.org/resource/Category:2002_short_story_collections	4717
http://dbpedia.org/resource/Category:2002_video_games	4718
http://dbpedia.org/resource/Category:2003_American_novels	4719
http://dbpedia.org/resource/Category:2003_American_television_episodes	4720
http://dbpedia.org/resource/Category:2003_Australian_novels	4721
http://dbpedia.org/resource/Category:2003_British_novels	4722
http://dbpedia.org/resource/Category:2003_Canadian_novels	4723
http://dbpedia.org/resource/Category:2003_German_novels	4724
http://dbpedia.org/resource/Category:2003_Irish_novels	4725
http://dbpedia.org/resource/Category:2003_Japanese_novels	4726
http://dbpedia.org/resource/Category:2003_Japanese_television_series_endings	4727
http://dbpedia.org/resource/Category:2003_anime_OVAs	4728
http://dbpedia.org/resource/Category:2003_anime_television_series_debuts	4729
http://dbpedia.org/resource/Category:2003_anthologies	4730
http://dbpedia.org/resource/Category:2003_books	4731
http://dbpedia.org/resource/Category:2003_children's_books	4732
http://dbpedia.org/resource/Category:2003_comics_debuts	4733
http://dbpedia.org/resource/Category:2003_debut_novels	4734
http://dbpedia.org/resource/Category:2003_fantasy_novels	4735
http://dbpedia.org/resource/Category:2003_films	4736
http://dbpedia.org/resource/Category:2003_graphic_novels	4737
http://dbpedia.org/resource/Category:2003_manga	4738
http://dbpedia.org/resource/Category:2003_non-fiction_books	4739
http://dbpedia.org/resource/Category:2003_novels	4740
http://dbpedia.org/resource/Category:2003_plays	4741
http://dbpedia.org/resource/Category:2003_science_fiction_novels	4742
http://dbpedia.org/resource/Category:2003_short_story_collections	4743
http://dbpedia.org/resource/Category:2003_television_films	4744
http://dbpedia.org/resource/Category:2004_American_novels	4745
http://dbpedia.org/resource/Category:2004_Australian_novels	4746
http://dbpedia.org/resource/Category:2004_British_novels	4747
http://dbpedia.org/resource/Category:2004_German_novels	4748
http://dbpedia.org/resource/Category:2004_Indian_novels	4749
http://dbpedia.org/resource/Category:2004_Irish_novels	4750
http://dbpedia.org/resource/Category:2004_Japanese_novels	4751
http://dbpedia.org/resource/Category:2004_Swedish_novels	4752
http://dbpedia.org/resource/Category:2004_animated_films	4753
http://dbpedia.org/resource/Category:2004_anime_OVAs	4754
http://dbpedia.org/resource/Category:2004_anime_television_series_debuts	4755
http://dbpedia.org/resource/Category:2004_children's_books	4756
http://dbpedia.org/resource/Category:2004_comics_debuts	4757
http://dbpedia.org/resource/Category:2004_comics_endings	4758
http://dbpedia.org/resource/Category:2004_debut_novels	4759
http://dbpedia.org/resource/Category:2004_drama_films	4760
http://dbpedia.org/resource/Category:2004_fantasy_novels	4761
http://dbpedia.org/resource/Category:2004_films	4762
http://dbpedia.org/resource/Category:2004_graphic_novels	4763
http://dbpedia.org/resource/Category:2004_in_biology	4764
http://dbpedia.org/resource/Category:2004_manga	4765
http://dbpedia.org/resource/Category:2004_non-fiction_books	4766
http://dbpedia.org/resource/Category:2004_novels	4767
http://dbpedia.org/resource/Category:2004_science_fiction_novels	4768
http://dbpedia.org/resource/Category:2004_short_story_collections	4769
http://dbpedia.org/resource/Category:2004_television_films	4770
http://dbpedia.org/resource/Category:2005_American_novels	4771
http://dbpedia.org/resource/Category:2005_Australian_novels	4772
http://dbpedia.org/resource/Category:2005_British_novels	4773
http://dbpedia.org/resource/Category:2005_German_novels	4774
http://dbpedia.org/resource/Category:2005_Indian_novels	4775
http://dbpedia.org/resource/Category:2005_Irish_novels	4776
http://dbpedia.org/resource/Category:2005_anime_OVAs	4777
http://dbpedia.org/resource/Category:2005_anime_television_series_debuts	4778
http://dbpedia.org/resource/Category:2005_books	4779
http://dbpedia.org/resource/Category:2005_children's_books	4780
http://dbpedia.org/resource/Category:2005_comics_debuts	4781
http://dbpedia.org/resource/Category:2005_comics_endings	4782
http://dbpedia.org/resource/Category:2005_debut_novels	4783
http://dbpedia.org/resource/Category:2005_fantasy_novels	4784
http://dbpedia.org/resource/Category:2005_graphic_novels	4785
http://dbpedia.org/resource/Category:2005_in_the_environment	4786
http://dbpedia.org/resource/Category:2005_manga	4787
http://dbpedia.org/resource/Category:2005_non-fiction_books	4788
http://dbpedia.org/resource/Category:2005_novels	4789
http://dbpedia.org/resource/Category:2005_science_fiction_novels	4790
http://dbpedia.org/resource/Category:2005_webcomic_debuts	4791
http://dbpedia.org/resource/Category:2006_American_novels	4792
http://dbpedia.org/resource/Category:2006_Australian_novels	4793
http://dbpedia.org/resource/Category:2006_British_novels	4794
http://dbpedia.org/resource/Category:2006_Canadian_novels	4795
http://dbpedia.org/resource/Category:2006_French_novels	4796
http://dbpedia.org/resource/Category:2006_Irish_novels	4797
http://dbpedia.org/resource/Category:2006_Japanese_novels	4798
http://dbpedia.org/resource/Category:2006_Japanese_television_series_debuts	4799
http://dbpedia.org/resource/Category:2006_Japanese_television_series_endings	4800
http://dbpedia.org/resource/Category:2006_Swedish_novels	4801
http://dbpedia.org/resource/Category:2006_anime_OVAs	4802
http://dbpedia.org/resource/Category:2006_anime_television_series_debuts	4803
http://dbpedia.org/resource/Category:2006_books	4804
http://dbpedia.org/resource/Category:2006_children's_books	4805
http://dbpedia.org/resource/Category:2006_comics_debuts	4806
http://dbpedia.org/resource/Category:2006_controversies_in_the_United_States	4807
http://dbpedia.org/resource/Category:2006_debut_novels	4808
http://dbpedia.org/resource/Category:2006_fantasy_novels	4809
http://dbpedia.org/resource/Category:2006_graphic_novels	4810
http://dbpedia.org/resource/Category:2006_in_the_environment	4811
http://dbpedia.org/resource/Category:2006_manga	4812
http://dbpedia.org/resource/Category:2006_non-fiction_books	4813
http://dbpedia.org/resource/Category:2006_novels	4814
http://dbpedia.org/resource/Category:2006_science_fiction_novels	4815
http://dbpedia.org/resource/Category:2006_short_story_collections	4816
http://dbpedia.org/resource/Category:2007_American_novels	4817
http://dbpedia.org/resource/Category:2007_American_television_series_debuts	4818
http://dbpedia.org/resource/Category:2007_British_novels	4819
http://dbpedia.org/resource/Category:2007_Canadian_novels	4820
http://dbpedia.org/resource/Category:2007_Canadian_television_series_debuts	4821
http://dbpedia.org/resource/Category:2007_German_novels	4822
http://dbpedia.org/resource/Category:2007_Irish_novels	4823
http://dbpedia.org/resource/Category:2007_Japanese_novels	4824
http://dbpedia.org/resource/Category:2007_Japanese_television_series_endings	4825
http://dbpedia.org/resource/Category:2007_Swedish_novels	4826
http://dbpedia.org/resource/Category:2007_Western_(genre)_films	4827
http://dbpedia.org/resource/Category:2007_anime_OVAs	4828
http://dbpedia.org/resource/Category:2007_anime_films	4829
http://dbpedia.org/resource/Category:2007_anime_television_series_debuts	4830
http://dbpedia.org/resource/Category:2007_anthologies	4831
http://dbpedia.org/resource/Category:2007_books	4832
http://dbpedia.org/resource/Category:2007_children's_books	4833
http://dbpedia.org/resource/Category:2007_comics_debuts	4834
http://dbpedia.org/resource/Category:2007_comics_endings	4835
http://dbpedia.org/resource/Category:2007_crime_thriller_films	4836
http://dbpedia.org/resource/Category:2007_debut_novels	4837
http://dbpedia.org/resource/Category:2007_fantasy_novels	4838
http://dbpedia.org/resource/Category:2007_films	4839
http://dbpedia.org/resource/Category:2007_in_the_environment	4840
http://dbpedia.org/resource/Category:2007_manga	4841
http://dbpedia.org/resource/Category:2007_non-fiction_books	4842
http://dbpedia.org/resource/Category:2007_novels	4843
http://dbpedia.org/resource/Category:2007_science_fiction_novels	4844
http://dbpedia.org/resource/Category:2007_speculative_fiction_novels	4845
http://dbpedia.org/resource/Category:2007_video_games	4846
http://dbpedia.org/resource/Category:2008_American_novels	4847
http://dbpedia.org/resource/Category:2008_American_television_series_debuts	4848
http://dbpedia.org/resource/Category:2008_American_television_series_endings	4849
http://dbpedia.org/resource/Category:2008_Australian_novels	4850
http://dbpedia.org/resource/Category:2008_British_novels	4851
http://dbpedia.org/resource/Category:2008_Canadian_novels	4852
http://dbpedia.org/resource/Category:2008_Canadian_television_series_endings	4853
http://dbpedia.org/resource/Category:2008_Indian_novels	4854
http://dbpedia.org/resource/Category:2008_Irish_novels	4855
http://dbpedia.org/resource/Category:2008_Japanese_novels	4856
http://dbpedia.org/resource/Category:2008_Japanese_television_series_debuts	4857
http://dbpedia.org/resource/Category:2008_Japanese_television_series_endings	4858
http://dbpedia.org/resource/Category:2008_United_States_presidential_election	4859
http://dbpedia.org/resource/Category:2008_United_States_presidential_election_in_popular_culture	4860
http://dbpedia.org/resource/Category:2008_anime_films	4861
http://dbpedia.org/resource/Category:2008_anime_television_series_debuts	4862
http://dbpedia.org/resource/Category:2008_books	4863
http://dbpedia.org/resource/Category:2008_children's_books	4864
http://dbpedia.org/resource/Category:2008_debut_novels	4865
http://dbpedia.org/resource/Category:2008_fantasy_novels	4866
http://dbpedia.org/resource/Category:2008_films	4867
http://dbpedia.org/resource/Category:2008_in_Christianity	4868
http://dbpedia.org/resource/Category:2008_in_the_environment	4869
http://dbpedia.org/resource/Category:2008_manga	4870
http://dbpedia.org/resource/Category:2008_non-fiction_books	4871
http://dbpedia.org/resource/Category:2008_novels	4872
http://dbpedia.org/resource/Category:2008_science_fiction_novels	4873
http://dbpedia.org/resource/Category:2008_short_story_collections	4874
http://dbpedia.org/resource/Category:2008_video_games	4875
http://dbpedia.org/resource/Category:2009_American_novels	4876
http://dbpedia.org/resource/Category:2009_American_television_series_debuts	4877
http://dbpedia.org/resource/Category:2009_Australian_novels	4878
http://dbpedia.org/resource/Category:2009_British_novels	4879
http://dbpedia.org/resource/Category:2009_Indian_novels	4880
http://dbpedia.org/resource/Category:2009_Japanese_novels	4881
http://dbpedia.org/resource/Category:2009_Japanese_television_series_debuts	4882
http://dbpedia.org/resource/Category:2009_Japanese_television_series_endings	4883
http://dbpedia.org/resource/Category:2009_anime_OVAs	4884
http://dbpedia.org/resource/Category:2009_anime_television_series_debuts	4885
http://dbpedia.org/resource/Category:2009_children's_books	4886
http://dbpedia.org/resource/Category:2009_comics_endings	4887
http://dbpedia.org/resource/Category:2009_debut_novels	4888
http://dbpedia.org/resource/Category:2009_fantasy_novels	4889
http://dbpedia.org/resource/Category:2009_in_religion	4890
http://dbpedia.org/resource/Category:2009_in_the_environment	4891
http://dbpedia.org/resource/Category:2009_manga	4892
http://dbpedia.org/resource/Category:2009_non-fiction_books	4893
http://dbpedia.org/resource/Category:2009_novels	4894
http://dbpedia.org/resource/Category:2009_science_fiction_novels	4895
http://dbpedia.org/resource/Category:2009_video_games	4896
http://dbpedia.org/resource/Category:2010_American_novels	4897
http://dbpedia.org/resource/Category:2010_American_television_series_endings	4898
http://dbpedia.org/resource/Category:2010_British_novels	4899
http://dbpedia.org/resource/Category:2010_Canadian_novels	4900
http://dbpedia.org/resource/Category:2010_Indian_novels	4901
http://dbpedia.org/resource/Category:2010_Japanese_novels	4902
http://dbpedia.org/resource/Category:2010_Japanese_television_series_debuts	4903
http://dbpedia.org/resource/Category:2010_Japanese_television_series_endings	4904
http://dbpedia.org/resource/Category:2010_anime_OVAs	4905
http://dbpedia.org/resource/Category:2010_anime_television_series_debuts	4906
http://dbpedia.org/resource/Category:2010_anthologies	4907
http://dbpedia.org/resource/Category:2010_books	4908
http://dbpedia.org/resource/Category:2010_children's_books	4909
http://dbpedia.org/resource/Category:2010_comics_debuts	4910
http://dbpedia.org/resource/Category:2010_comics_endings	4911
