2647	14	14267
195	0	7822
2643	0	9056
35	0	5212
337	0	9200
1035	10	11642
1346	6	12821
2054	5	12608
1960	4	12947
1659	9	13956
661	4	14880
2660	3	14210
1285	0	8694
337	1	932
1908	41	79
2416	0	9854
396	0	5773
2680	0	11401
1494	0	9873
2423	2	12709
1388	5	3096
64	5	12608
2418	0	7754
1895	5	13963
413	10	15684
2630	0	8594
271	14	13661
187	1	288
1842	0	6719
842	0	9036
1214	4	13312
778	0	8792
498	5	12608
138	16	12838
874	33	13699
1058	0	4780
1840	0	11112
1222	0	4533
2865	3	3046
1659	8	12188
1998	4	3134
2418	2	15684
577	0	5213
737	0	5168
778	0	6205
2129	4	12067
1589	0	4263
1861	0	5244
1066	0	9684
2640	0	3681
64	2	12750
2418	3	13172
16	0	4719
2160	2	12277
489	4	13820
761	31	15538
2630	0	9028
78	3	13001
2699	9	15513
344	0	4936
1107	0	7008
2551	0	5773
1174	4	13280
49	0	8841
1959	33	12416
737	0	8905
357	0	5114
2487	10	12709
1720	4	12206
1307	0	4481
1035	10	12277
2885	13	14537
919	0	4819
991	0	5196
555	1	557
227	0	9477
1307	4	14880
516	0	8608
2206	0	6037
461	0	8762
1519	9	13809
1214	0	11112
187	0	8833
425	1	11812
1942	0	9994
595	7	12722
99	0	6608
1115	0	4571
134	28	15044
828	1	1787
985	4	14735
644	0	5205
1302	0	5213
78	2	11642
2773	6	2867
2474	10	14393
1304	13	11775
1445	0	5203
1494	0	9712
828	0	9682
2776	3	13038
1311	6	155
164	39	12236
1391	1	3204
2227	0	5248
1571	2	13967
2405	5	12608
2565	0	8523
686	0	5248
396	4	12959
18	0	6771
1981	0	9023
1655	3	11958
1747	0	5137
402	0	6218
2690	0	9904
2659	10	15280
337	10	3371
915	3	12392
1302	0	4429
1589	19	3110
1947	4	11858
2487	4	12962
778	18	11924
656	4	13013
2487	9	11800
1683	0	5212
2309	0	9594
2583	9	12529
1093	6	2095
2628	0	5926
419	0	5947
1861	1	14167
406	28	3492
1944	0	5223
817	0	10965
1093	5	287
1092	0	9520
323	15	13169
2783	0	6022
1302	9	12754
2769	0	10524
2536	0	10259
2200	1	12009
914	15	11717
516	0	5248
736	10	12777
402	0	10852
920	0	6137
99	0	6782
828	0	9576
187	0	10310
2123	0	4790
2302	3	12196
2194	5	12608
2220	2	14173
828	24	12572
2643	9	3293
2660	21	12109
644	7	14715
2263	1	14563
16	3	12965
1840	9	12656
1391	0	8220
577	0	11557
1581	7	12882
135	0	8587
1842	7	14698
357	2	12708
2921	0	7761
914	7	14130
1740	9	15462
1047	0	9935
1115	0	8197
1284	0	5435
2267	2	12273
1968	10	15354
1532	0	10552
2759	7	12656
2451	0	6843
1779	2	14504
1124	0	8684
471	16	50
1391	0	8189
2687	2	2999
1691	0	6206
2062	3	13690
1960	13	12447
2545	28	13289
2217	0	4694
1124	0	5778
278	9	12031
1107	0	11375
215	0	10964
1092	0	9092
49	0	6791
1582	0	8132
1981	4	12089
920	0	5745
1214	1	14765
1035	0	7646
2302	0	7042
1567	0	11330
2699	0	4780
601	2	12521
2035	0	6560
1285	0	6494
278	0	8514
18	3	11595
1532	0	6355
682	0	5244
2369	2	12521
1324	13	12892
2263	2	11877
227	0	10405
1873	7	13158
385	0	3917
356	4	11894
1107	0	5095
64	2	15283
1959	23	12410
1959	23	13703
164	0	10961
874	0	10542
2565	0	6873
210	0	5212
328	0	5678
595	0	5227
2221	4	14067
2267	0	6964
471	7	12448
736	0	11193
1861	0	9307
533	0	6729
761	9	15661
991	0	11112
1346	0	9473
2177	0	4765
2003	15	13955
1320	0	7842
874	7	13158
1381	3	11904
595	7	12627
49	0	9846
2217	0	9383
2490	4	13119
2110	2	15684
535	0	4394
2109	0	6729
1993	0	9861
2194	4	13501
1093	5	3256
535	10	12521
1740	10	12277
195	0	6031
1627	7	3209
1720	7	15644
1577	9	13595
2394	0	4817
934	2	12709
2525	0	10459
985	4	12464
1948	6	563
736	6	737
1913	0	10142
344	0	8193
1284	15	11658
656	22	12188
1066	16	13529
1073	0	5212
1083	28	11869
1388	2	13735
979	3	15330
1779	0	6825
516	0	8357
688	7	3062
357	0	5433
419	0	5942
2747	0	6215
2386	3	12426
1659	0	4721
2054	4	3162
1571	12	15397
1998	19	3265
2539	0	10146
535	9	14630
899	3	13177
2194	7	13961
935	10	11986
1115	16	601
1025	8	12188
647	0	5221
64	0	4876
413	0	5248
2628	0	10021
210	3	3516
2160	7	15452
535	0	5248
2599	2	11642
522	0	9412
2416	0	3936
413	7	12291
1058	0	11251
1720	0	4506
2833	0	10463
1571	6	15575
2177	4	12402
2411	0	10401
1191	19	3265
1691	0	4147
278	2	11967
2621	19	12185
428	0	5212
167	0	8892
2267	0	5417
2733	0	8930
2221	0	9616
1873	4	15691
1447	16	13896
227	10	14504
2386	0	4979
164	0	4382
577	7	12293
2733	9	14630
1908	0	4812
1502	9	3392
2647	0	5342
1445	3	11929
1981	10	13736
820	4	14478
1959	41	13325
1779	7	12031
1320	3	14582
2220	0	8336
49	0	5977
1311	7	13956
525	0	8892
1494	0	5212
1661	0	6610
1842	5	14154
2263	0	4361
598	9	14919
1304	1	15000
2426	0	5248
555	0	6008
1115	6	1652
2768	0	4719
2733	0	9780
1115	10	12227
164	39	15533
2912	2	11795
183	0	3893
1873	0	11561
693	7	12618
1284	0	9613
2699	2	15525
820	0	7013
357	0	4359
1087	0	10659
388	28	3420
1594	0	11262
1191	5	13963
463	0	6032
2369	6	1049
2416	26	14815
1304	0	3942
535	6	365
2177	0	10535
135	17	3256
419	0	6873
682	7	12031
167	0	7811
1113	10	15280
52	7	15462
2411	2	14504
535	10	12273
1959	40	13760
1494	7	14630
2344	0	8865
533	0	4371
1842	3	11717
2660	21	12195
2643	0	9840
2759	0	9588
1577	4	3165
2341	0	8059
991	0	5203
158	26	14584
461	26	3487
1993	0	6165
344	23	13258
183	12	15546
2660	0	4159
2776	0	8695
1581	0	9576
1740	18	12483
337	0	11336
2062	0	9243
1581	0	8061
1959	0	7899
522	12	14429
1581	0	9637
1840	6	15109
2455	5	12608
1163	2	13878
1214	0	9191
1283	10	13347
2227	0	4897
979	2	3105
1998	12	3265
2426	10	12284
49	9	12031
158	9	12462
1881	0	4287
1942	24	12540
920	1	3311
800	2	11644
1066	0	10487
2514	14	14259
1302	2	12709
158	4	3224
2066	2	12227
522	9	15150
1126	10	14694
1163	0	9185
64	0	5201
52	0	11112
1047	0	5770
29	0	4792
2827	0	9500
2487	2	12712
1959	0	10443
1895	7	14230
356	0	5946
1532	0	7192
2411	0	4199
269	4	13182
2220	0	11449
1908	0	11024
1959	0	5311
1532	0	11079
2733	4	3166
419	4	11687
2621	12	12185
2776	4	14867
1823	0	6677
1582	0	9966
2850	0	5199
842	0	6825
1582	0	7822
2783	15	12444
49	0	7174
2694	7	15601
29	0	6916
1944	0	4021
227	0	10227
1819	0	9873
1960	13	12234
2110	0	4820
2455	0	8876
1953	0	4876
1018	0	6465
328	0	9583
914	0	4418
2833	16	15047
66	3	11600
1283	0	8775
2352	0	8860
1861	2	12748
1582	10	12714
985	3	11844
498	9	3288
828	0	9412
1126	0	10525
2035	4	12088
1740	8	12188
2827	7	12293
790	0	5603
525	0	5214
399	0	5964
66	0	6031
94	0	10034
1307	0	4476
2177	0	8067
647	0	11426
1779	2	14073
800	4	13174
2035	9	14230
2267	5	12608
1275	0	4817
1747	2	15684
1942	1	14055
1819	7	3277
1908	33	13699
1627	0	4133
935	1	935
2260	18	13272
2630	4	12157
2643	0	9630
2068	7	14230
1895	4	13052
2850	18	11715
535	0	6183
2455	0	11340
516	9	12293
1966	0	7884
1571	1	882
914	0	11191
1391	0	8180
2344	16	13032
842	0	6218
1445	2	14804
800	0	8650
2123	0	8484
1582	0	6025
1115	5	12608
1968	0	5761
1092	2	14073
49	0	6916
1819	0	11361
2352	7	14091
1601	2	12201
2903	2	11794
1571	0	9074
180	0	10405
1991	3	13065
2921	0	8700
2733	0	4308
2687	0	11103
1944	0	7532
598	0	6006
262	3	13758
1881	7	12408
1174	2	12226
1968	7	15462
2699	0	7152
337	0	3696
1567	0	9421
1993	0	6033
1691	4	13951
866	0	6916
2035	0	6629
644	4	3262
1657	0	11082
141	29	13115
555	0	7346
2551	9	12628
1163	7	11947
796	7	14242
920	9	14235
855	0	6225
1115	7	3065
1256	4	11845
437	5	13963
1168	0	6873
1222	9	15276
2309	0	5212
402	0	5225
915	13	12995
1627	0	5167
2833	3	12420
2109	3	11898
1388	4	11595
1388	2	12285
2457	0	5248
2411	0	10225
501	0	8887
522	0	10348
461	0	5393
402	3	14810
1747	0	10944
2877	0	9627
1968	3	13070
2621	0	6763
2177	0	5310
396	0	11577
35	7	14630
1960	0	6940
2726	0	9641
2386	0	4484
2217	5	12608
2267	0	5416
52	0	5203
384	4	14003
2220	4	13107
66	9	11593
402	0	6825
549	0	4553
1391	4	3076
2352	0	8870
1873	0	11126
2877	0	8313
1861	4	14332
2833	9	14495
1966	0	5213
1960	14	12447
1283	0	9460
2260	10	12284
2551	0	7756
1661	0	9730
2551	0	10199
2194	0	9945
2324	0	8279
2263	0	7018
879	0	11314
385	0	5212
29	0	4808
25	0	5125
1966	1	14783
437	4	14294
1894	0	6892
1126	9	11949
1823	0	6680
2660	0	5376
724	0	5973
991	2	14172
2066	0	4297
461	4	12915
52	10	12748
396	13	13926
828	0	9619
577	5	12608
2017	5	12608
1659	2	14863
1066	4	13289
1904	0	9227
595	0	7992
874	0	4800
549	9	12618
1959	0	5308
1627	0	5661
1107	0	7056
2017	0	9853
1661	0	4981
1740	0	4200
2008	10	11642
1842	10	12748
2430	9	12618
2110	22	3103
1577	9	12562
2793	0	10454
1035	2	11642
2017	5	11757
2690	7	13930
1018	2	12285
402	0	5212
1191	16	2648
2344	9	12408
1519	0	8504
278	0	7886
1168	0	3895
2426	10	15684
1093	0	8213
1988	0	5965
1959	0	4937
1948	1	735
413	9	12293
419	0	5342
1966	0	5088
2877	0	3847
1960	0	11386
2324	0	4080
1571	0	4784
828	45	3371
1115	0	5145
2583	0	7754
1779	0	10401
2599	7	13491
2659	0	8933
866	0	5196
1346	5	13963
344	0	9963
686	0	5246
2628	4	15262
1092	1	13123
778	0	11281
1959	32	14440
2630	0	9990
357	5	13963
778	24	15303
2565	21	14663
167	0	6903
791	10	14537
2640	0	11478
1025	7	15502
323	0	5199
682	10	15280
2769	3	13143
2694	0	9342
1960	19	15397
437	10	14073
187	0	6146
1770	0	5860
2055	9	3274
29	5	13963
664	7	3086
399	14	13708
2394	0	6825
2411	0	10153
2386	0	4483
1494	8	12188
1073	0	5518
2423	0	9779
356	4	15296
914	7	15584
533	4	14093
2096	5	3096
278	10	13736
1275	2	15686
357	0	11211
1582	0	6031
1993	7	11594
1571	0	10923
1035	2	12277
874	41	13325
78	0	7312
595	0	8298
278	10	11768
498	0	4079
2137	4	15322
2680	0	10011
1768	4	12539
2426	9	12293
2628	0	10413
2341	0	4187
489	0	7766
630	4	13241
2474	2	14393
1894	0	7281
35	16	15427
2836	29	12835
915	13	14018
1582	0	6964
2066	0	5237
1947	0	9005
94	0	8617
1058	0	4789
1861	0	5212
577	0	6152
501	0	9501
490	0	4719
542	0	6470
2551	4	12214
778	0	6875
1346	7	3291
1391	0	4656
2393	0	9473
1066	0	7820
2054	12	14280
215	26	12183
407	10	13736
2423	0	7108
1894	0	6305
991	0	5212
138	5	13963
2536	0	11195
2394	0	6218
644	0	4739
879	0	7182
2102	0	8132
577	0	5145
357	0	10275
2344	0	5244
2783	4	13469
215	0	6871
1966	4	15330
187	0	6046
761	0	3604
2426	0	6209
1779	0	4221
2850	9	12599
935	0	11067
413	0	5214
2490	0	10598
2017	0	11135
227	4	3258
227	0	8307
265	4	12932
1779	0	4211
1981	0	5207
2217	0	5233
686	4	13240
337	0	5212
2628	0	10412
1247	0	6251
1388	5	13963
2726	0	9004
1842	9	14698
2416	0	6012
2833	0	4735
64	9	15337
920	0	9833
2035	0	6523
357	4	13492
899	15	11901
1226	0	5227
490	0	9145
2759	9	12656
2096	1	1389
2054	9	13092
2393	2	15684
2220	0	6031
1567	2	14399
1768	5	12608
428	0	10163
820	0	6107
686	0	5227
2660	0	7903
2123	10	13660
344	0	8071
2726	8	12387
183	19	15546
1683	9	3085
1779	0	6948
601	2	12748
1567	9	12529
2628	5	12608
595	5	13963
1657	0	3738
1959	0	8590
1093	16	13296
1324	5	12608
1571	0	9925
1087	0	11206
1968	2	15354
2833	10	12284
2836	0	4015
428	0	10470
866	0	6639
1959	30	15312
1283	0	10163
577	0	9614
66	0	3690
1908	0	6788
490	0	6791
754	0	4967
1908	0	5310
1018	4	3451
914	2	12750
428	0	9791
183	0	6069
1247	4	12361
1391	0	8182
2341	0	10941
2690	5	12608
1073	7	14630
1577	0	4165
1661	3	13648
2177	0	8663
2003	4	13955
2008	0	6215
1770	13	15421
2490	0	10010
920	0	8447
1284	0	5114
800	9	15513
778	4	13174
135	0	7010
2221	0	10220
1214	0	5204
1202	0	7409
180	0	8788
180	5	13963
1992	7	14970
1601	46	11832
1304	0	5847
1302	0	9197
1320	13	3102
1691	26	3318
1532	9	15451
2457	10	15684
2836	3	3242
2903	6	14690
328	0	4792
1018	5	13963
1687	1	2597
915	13	11679
2177	0	11126
693	21	14706
1311	0	6014
1113	0	6215
2352	0	7348
2426	2	12285
195	0	6515
215	0	7234
1222	0	7695
471	2	12278
516	0	11173
1998	5	13963
471	4	12880
1993	0	4013
2411	0	10407
396	0	6947
778	0	9854
598	0	4125
141	0	4438
1388	1	670
1445	2	14504
278	4	11841
2017	0	6022
1107	0	8054
1998	9	14086
2344	5	13963
800	0	5212
1567	0	5214
2643	0	9552
934	7	11946
167	0	9412
2416	9	13092
1519	5	12608
2177	0	11102
1993	0	9789
2194	9	13961
828	0	6875
1153	0	7769
1904	2	12523
879	0	9978
796	0	5188
1823	0	7361
64	7	12644
2430	0	9113
2123	7	15337
2536	0	11196
1779	4	14061
1634	0	5381
1661	0	9756
2455	0	8869
1174	0	5150
2393	0	5214
2260	0	4361
1058	0	5413
16	0	10405
525	0	10450
1571	10	12284
2309	4	13044
1944	10	14113
2302	0	6496
2768	0	11182
919	0	6031
337	4	13393
498	0	8936
344	0	7600
2487	5	12608
1993	0	9788
1908	0	10777
29	10	12748
2423	18	12942
2068	5	12608
195	6	2154
183	5	13963
2490	22	14688
1651	28	12490
630	0	8447
1066	0	5178
1058	0	5410
2426	7	12291
2690	12	15395
934	9	11949
1881	0	8068
2621	0	7314
2062	0	6031
2474	0	5188
874	4	15692
2369	16	18
2110	0	9072
1388	10	13736
2068	0	10253
463	0	7532
1842	17	14154
52	0	5212
979	0	7418
2885	0	5711
1283	0	5693
1035	0	7645
2701	28	14580
2123	26	13904
2690	9	12548
2055	2	13581
1119	9	14517
1601	3	15480
2160	18	13115
1388	10	12521
935	0	10333
2643	0	9691
428	0	7246
2393	0	5248
463	0	6012
1119	12	3265
1981	2	13736
396	0	10000
656	0	6200
358	0	9677
516	4	13392
2102	0	8888
2341	0	9365
1650	0	4910
399	4	12392
2680	0	7840
2008	3	15614
1948	7	15600
2055	7	12520
323	2	12053
2302	19	14280
52	9	15462
1247	0	4863
2177	9	14605
2054	0	4823
661	0	11061
269	0	9864
1981	2	15686
180	7	13355
1107	0	6638
1823	0	6681
686	10	13976
49	0	4268
1823	0	11185
1504	4	12651
2647	5	12608
991	2	12521
2102	0	4773
187	3	12463
358	0	5247
167	0	10993
2643	3	12381
356	3	11912
2177	30	3190
664	3	3095
1948	3	11688
1959	9	13233
1865	10	12284
407	3	13280
647	7	15602
855	3	3118
1504	7	12618
1093	0	9576
920	0	6116
2017	16	2445
402	16	331
2055	0	11378
1567	10	13878
1391	0	5502
1222	9	15302
2102	0	8158
1115	0	4452
164	0	6876
2430	0	4847
1567	0	9446
1659	4	13548
227	0	4734
461	0	6301
2659	5	12608
879	9	3237
686	2	15684
525	3	3451
1589	1	3367
2599	3	14459
1174	0	5182
490	9	12031
1302	0	8109
647	10	14107
1283	10	12179
915	0	5114
1283	2	13347
2300	0	3835
2302	0	10216
2921	0	6846
2068	1	3472
1153	0	10304
164	31	14180
791	4	11902
2833	10	15684
1093	2	11674
1191	10	12277
1447	2	15280
227	2	14393
796	3	14315
1035	7	12058
1959	9	13158
2726	22	12387
2712	9	12408
979	7	3064
2694	9	15601
265	6	61
1687	0	5694
1873	2	12277
2160	1	15057
402	7	14495
842	3	12196
1504	0	8858
778	15	11924
183	0	7652
2102	0	7955
525	15	13625
2066	18	14306
1494	16	15427
344	30	15313
2206	0	5116
1502	0	7532
1346	3	11929
402	0	6281
2220	10	14171
2352	10	3013
1657	0	9412
167	0	6032
736	1	14447
1968	0	10991
2302	0	10390
2267	0	7757
396	0	5774
522	0	10803
1581	4	12986
874	0	11532
461	0	4313
2712	0	4424
1447	6	1139
187	0	6152
516	0	8147
979	9	3062
1388	0	4792
866	0	9026
1960	0	10929
278	0	8892
399	6	691
1073	10	3384
761	0	5716
1168	0	6029
555	4	12932
2352	0	7582
2699	0	6132
2457	0	10264
1093	0	9129
167	21	14096
2008	0	5212
2267	4	11729
1047	0	5730
516	7	3415
471	0	4082
2008	0	4280
2640	4	12682
18	7	2998
1823	0	6683
1601	0	10103
2003	0	4631
1747	4	14522
1058	1	12442
1532	0	6329
2827	0	11498
2352	9	14091
874	0	8153
227	0	8273
2411	4	12612
1601	0	10105
2160	6	658
2850	10	15684
407	16	3148
2411	12	15397
164	0	5089
2514	0	8646
1115	0	5114
1819	0	10278
2659	26	2467
1819	0	5436
542	0	11437
1881	9	12408
1861	2	15280
2123	3	13067
18	2	13735
2783	9	13936
1447	4	11929
2474	0	8465
754	0	10213
2621	4	12136
2054	19	14280
2129	17	13963
273	3	12159
1881	0	8877
790	0	10126
344	0	7738
1895	0	5212
2220	0	8511
2833	7	3085
647	24	15292
2054	0	8929
2344	0	10727
533	7	11945
413	0	9202
1840	0	11353
1894	0	6993
1908	0	11326
778	0	9517
1066	26	13530
29	0	5225
1311	3	12037
820	0	5072
2565	5	12608
2833	0	6209
800	1	15201
1913	1	12794
1563	28	13334
2177	0	10955
2712	3	11929
1661	9	3430
1959	0	6495
1445	9	3291
555	0	3622
16	0	5225
1691	16	3318
1311	0	10849
2344	10	14863
1302	0	8869
1959	24	12177
647	2	3398
2369	0	5050
1966	5	12608
1959	30	13163
1324	14	12892
49	0	8899
2783	0	4722
1113	0	9633
522	4	12405
489	9	12529
428	0	8821
688	10	12748
187	0	5124
183	0	7642
29	0	6825
1577	0	9513
2687	0	11105
1174	10	12225
979	0	5212
18	0	5586
1895	1	14996
2066	4	3122
323	0	7126
1532	0	4708
920	0	10010
2206	0	11083
2726	0	11510
269	0	6654
2877	0	8177
2694	0	5214
358	4	12220
2912	0	4694
463	9	12031
1124	0	11132
1153	0	5694
2426	0	9202
158	0	7636
2733	0	5212
1107	0	11121
2035	0	6656
158	24	14622
2344	0	7605
1904	0	8890
2068	0	10387
1993	0	6031
2769	0	10161
2017	3	14000
358	0	6180
195	0	6528
2630	0	6031
1388	10	14393
737	0	4876
16	5	13963
2903	0	9412
2003	0	9264
356	7	15638
630	0	4254
344	0	4803
1571	7	14262
2659	2	15283
2659	4	3179
289	28	12863
2418	0	11151
1577	0	4166
135	2	15280
2003	0	9588
1450	5	13963
1093	2	3192
2309	5	12608
761	31	12419
1258	3	12965
29	0	5212
265	0	8349
164	0	5219
2445	2	15684
278	0	6001
1346	17	13963
25	0	4297
141	0	6772
1202	2	12277
2445	0	11407
693	0	5643
979	6	14854
2068	0	4295
1993	0	6964
1960	0	4567
595	9	12722
461	7	3246
2599	9	13491
323	10	14393
1153	0	4947
1661	10	14088
842	0	6668
183	7	12684
2008	5	12608
2008	2	11642
1908	0	5520
2369	4	11595
1842	2	12748
2260	5	13963
828	7	3445
763	0	10274
407	0	5182
1191	8	12188
191	0	5248
2309	0	10664
1770	0	5780
533	6	995
461	16	3487
2768	2	15686
1589	4	14335
2773	4	14623
2836	26	14095
396	5	12608
227	0	8879
1222	0	5085
357	16	3272
1661	0	7530
1168	0	5432
686	0	7904
516	0	4571
2035	0	9022
535	0	10169
1113	5	12608
1966	0	6152
879	0	9624
2647	0	5941
2220	0	8248
167	0	9525
1571	16	15227
2054	0	5598
1861	7	14630
1960	3	12947
644	0	8189
1311	2	11746
1284	4	13602
498	0	7873
595	0	9614
2068	21	12843
183	0	8734
2647	7	15507
2096	7	2997
498	0	11055
598	7	3427
682	2	15280
555	0	8714
688	4	3166
2177	0	10042
1113	0	8781
167	0	10421
501	4	12932
1214	3	13312
1988	0	4480
2309	0	8214
644	9	14715
419	5	12608
630	2	14141
1740	12	15397
2177	0	11063
180	0	4847
1346	0	9015
2302	0	5371
1998	3	3134
1519	0	9933
693	4	14666
278	6	96
391	7	3532
1993	9	11593
1988	3	12022
428	0	9790
158	1	2108
736	0	8983
2369	7	2997
2690	19	15395
49	0	8863
25	0	8468
686	16	1795
1881	0	6211
2035	0	5971
1779	0	10163
2768	0	7605
724	0	4719
2109	0	4564
357	0	9951
601	7	3062
141	9	15452
796	6	1893
425	7	12753
1174	3	13280
599	0	11430
138	4	11777
817	0	5013
1601	0	6741
2177	0	11122
1589	0	9309
754	0	8387
167	0	9814
800	7	3508
2628	0	11038
1447	17	12608
1992	0	9610
2621	0	6048
1720	3	12206
407	10	12748
761	0	10205
2416	1	14814
2426	2	15686
1391	0	10640
49	0	6134
2177	30	13207
1124	7	15508
1445	8	12188
1594	0	4184
855	7	12408
842	0	7916
1581	0	9683
2647	1	2256
2621	7	14535
2352	16	3514
402	6	211
790	9	11800
2776	14	15400
1881	5	13963
2850	0	5248
1311	0	8879
1953	0	9145
2302	0	4735
1093	7	15383
874	9	13158
1311	0	7387
1959	0	4803
2747	0	8762
501	0	6033
141	10	12277
358	2	15525
471	0	5125
1047	13	13581
1047	8	12188
1191	4	3077
1908	40	15697
1307	0	5779
2221	9	12754
2699	7	15513
595	17	13963
407	10	12225
1960	14	12234
2109	5	12608
269	0	4888
396	3	12959
2177	30	14838
1035	10	12690
271	14	13708
428	0	4091
396	0	7580
2912	26	13549
2836	22	14819
2344	10	13658
489	0	4694
2096	0	4745
577	10	15684
2850	15	11715
2017	10	15684
2694	10	15280
1947	3	11858
180	0	5212
2206	0	8313
2344	10	13568
1960	6	15574
1324	3	14736
66	0	5040
1747	9	14421
1953	0	6791
337	0	5152
29	0	5203
425	0	6664
2457	0	6193
428	7	13911
1720	9	15644
1884	28	12516
64	10	13736
1320	9	14230
490	0	9715
1391	0	4806
2341	10	14140
1581	0	6032
796	16	3412
1966	9	12732
1904	26	12517
2430	4	12910
1174	0	8443
516	9	12551
1226	7	12529
278	10	15280
2344	7	12406
2177	4	3028
2598	0	11211
1944	0	7746
688	9	3062
2411	0	7911
2680	0	4992
2694	0	4254
2324	4	12874
1153	0	6760
1661	0	9491
1948	9	15602
1058	0	11553
1992	9	11973
1865	2	12285
2536	0	8947
2160	9	15452
187	0	8752
2263	0	5188
1960	14	11806
2793	0	6975
16	2	14131
2423	10	12709
141	0	6733
1494	0	6195
1258	2	15686
2300	0	5048
489	0	5227
2659	6	13837
874	0	10956
1174	0	5448
577	22	12188
1073	0	5248
1627	0	8650
1993	0	9720
1661	0	7529
549	1	14700
2457	2	15684
549	0	11328
549	7	12538
2850	6	11814
1283	7	13358
49	0	5203
66	0	10930
402	15	15298
2712	0	5203
1304	0	4103
778	0	5167
920	3	15662
2490	0	4190
1873	0	10539
1873	24	15691
141	0	6014
1582	0	4337
1770	3	12934
1942	0	4809
344	0	11550
167	0	8825
1779	9	12031
2221	3	14067
820	0	4792
2263	0	10964
1311	9	13956
265	1	722
1960	0	7836
1035	8	12481
1661	7	15549
1258	2	12285
2776	0	7756
396	7	14072
271	0	6148
1770	0	6437
1993	0	9862
1445	0	5119
1842	0	6978
1840	3	14198
1988	0	4475
2109	2	12282
278	0	10821
1494	12	15397
49	10	12748
2903	4	3022
1947	6	12860
2490	0	6503
195	1	1603
278	0	8814
2490	3	13119
2109	0	4568
820	0	6916
656	8	12188
2102	0	9966
1399	0	4792
661	0	4582
1582	0	6571
1571	2	12284
2393	7	14230
1944	2	14113
1895	0	8291
1058	0	6209
1577	10	12709
498	0	6033
535	4	15427
1960	0	6900
2759	0	6031
461	0	5246
384	0	6875
879	10	14073
490	22	12188
1959	0	5523
1959	0	4884
2194	0	11010
1115	2	12227
1601	19	14386
99	0	6083
1494	0	5248
2768	0	5212
2302	0	4732
2687	0	11087
2827	4	12976
1960	5	13963
535	26	15427
344	0	10383
1904	10	12521
25	10	13741
2759	0	8750
1214	0	4287
164	0	10099
2699	10	15684
1113	2	15280
1959	23	13701
399	0	6932
2035	0	8790
778	0	4719
2055	0	5205
985	3	12464
1222	0	8238
1991	0	5696
1993	0	8818
278	0	5178
2659	10	12284
1092	6	1270
2386	0	6873
428	0	7952
1304	4	12477
800	0	8781
428	0	10345
463	0	4722
187	0	6032
1532	0	8180
2352	0	9712
2457	5	12608
25	24	15317
1025	0	10026
1388	2	12521
549	3	14367
1819	0	5958
29	0	5403
2699	0	9419
1284	0	5965
1283	0	9585
2003	0	7703
2712	2	12748
2217	9	12599
1174	10	12277
2177	3	12402
1959	0	7021
2921	13	11747
323	0	5248
879	0	6519
2733	0	10550
1779	2	13972
1895	9	14230
1908	24	14610
158	6	15168
407	0	11169
52	0	4462
874	0	4726
2096	10	13736
1445	22	12188
1302	18	13374
736	4	11688
1494	0	7952
1634	0	6692
1601	17	13460
396	22	12387
820	3	14478
686	2	13976
210	0	10930
2833	0	9060
522	0	9057
52	5	12608
1782	0	7183
1391	0	8202
357	10	12708
1966	0	8839
516	0	8839
1445	12	15397
1655	0	4871
2659	7	15513
934	0	9920
1307	6	660
601	0	10915
2759	0	3987
1589	0	5212
1093	0	9614
1107	0	8428
1174	0	5203
1567	2	13878
2687	0	11099
1304	16	11775
1861	0	10550
1959	4	14440
358	0	5212
2309	0	4507
187	0	10374
278	0	10450
1258	0	4847
167	2	3013
1168	4	14829
2344	0	10957
2344	10	11794
2793	2	12277
1582	2	12714
428	0	8768
2227	5	12608
1153	0	4959
1577	3	3165
328	0	5212
1904	0	11162
1953	3	13044
647	0	4569
724	10	14485
1399	4	11582
1873	0	8152
425	9	12754
463	10	13736
384	0	6720
167	0	6012
1258	0	5225
2066	0	10513
1391	0	6152
1819	21	13260
1191	2	12277
323	0	5127
737	0	5045
66	0	11082
1445	0	7948
64	0	5244
2260	7	14230
1968	0	11112
2747	4	14443
2423	0	8650
180	10	12076
2474	0	8983
2583	4	11898
1174	10	12748
1767	0	4489
35	0	5214
879	12	13871
1582	18	3372
2690	22	12188
1307	15	13115
2565	4	14362
384	0	7795
2865	0	8455
1107	0	7072
820	0	6272
525	7	13929
141	4	14880
1959	0	6911
135	0	8723
2423	3	3275
2194	0	4792
522	0	9433
1720	0	4216
2776	0	5600
167	0	8887
1191	7	14033
2430	0	9578
2457	0	8279
498	0	7007
778	0	5189
158	2	11967
384	10	12686
158	3	3224
2487	16	12103
1998	0	8622
1571	0	10271
1659	0	9943
934	10	12709
52	4	14735
323	18	13169
1124	0	6300
1959	0	4787
1058	0	5421
1740	19	15397
2054	0	8132
516	0	9691
1627	29	12422
2621	0	8809
16	0	4734
269	3	13182
1247	2	11675
2733	3	3166
1581	2	11742
1093	26	13297
419	3	11687
356	0	5672
2177	0	10672
2206	0	10110
2352	2	14504
920	0	6107
1258	5	13963
1302	0	5167
2773	0	9477
778	7	3508
1861	0	10192
35	1	34
2054	0	9504
1093	10	11677
35	9	14630
820	10	12709
407	0	5207
1959	24	15692
2621	0	3752
471	0	10450
535	2	12522
384	1	2195
2035	2	12712
471	0	10865
595	0	9528
2628	13	12717
64	2	13738
1504	0	7754
